index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,result_path
3,9,MarketCrash,Rag,SUCCESS,0,7570.632,2026-05-22T14:24:42,2026-05-22T16:30:53,config/simulation.yml,examples/MarketCrash/Rag/run_market_crash_ragllm.py,logs/MarketCrash__Rag.log,,200,200,,
