index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,result_path
1,9,CurrencyCrisis,RuleLLM,SUCCESS,0,30351.958,2026-05-22T05:00:45,2026-05-22T13:26:37,config/simulation.yml,examples/CurrencyCrisis/RuleLLM/run_currencycrisis_rulellm.py,logs/CurrencyCrisis__RuleLLM.log,,200,200,,
