index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason
1,1,SunkCostFallacy,RuleLLM,SUCCESS,0,3660.275,2026-05-23T02:21:56,2026-05-23T03:22:57,config/simulation.yml,examples/SunkCostFallacy/RuleLLM/run_sunkcostfallacy_rulellm.py,logs/SunkCostFallacy__RuleLLM.log,,200,200,
