index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
5,9,AvailabilityBias,Rule,SUCCESS,0,40.003,2026-05-22T03:46:20,2026-05-22T03:47:00,config/simulation.yml,examples/AvailabilityBias/Rule/run_availabilitybias.py,logs/AvailabilityBias__Rule.log,,200,200,,config/simulation.yml
