index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,result_path
2,9,GFC2008,RuleLLM,SUCCESS,0,4661.767,2026-05-22T05:34:45,2026-05-22T06:52:27,config/simulation.yml,examples/GFC2008/RuleLLM/run_gfc2008_rulellm.py,logs/GFC2008__RuleLLM.log,,200,200,,
