index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
1,9,LiquidityDryup,Rule,SUCCESS,0,60.003,2026-05-22T03:43:02,2026-05-22T03:44:02,config/simulation.yml,examples/LiquidityDryup/Rule/run_liquidity.py,logs/LiquidityDryup__Rule.log,,200,200,,config/simulation.yml
