index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
6,9,BlackMonday1987,Rule,SUCCESS,0,40.003,2026-05-22T03:47:00,2026-05-22T03:47:40,config/simulation.yml,examples/BlackMonday1987/Rule/run_blackmonday1987.py,logs/BlackMonday1987__Rule.log,,200,200,,config/simulation.yml
