index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
1,9,FramingEffect,Rule,SUCCESS,0,40.012,2026-05-22T03:43:06,2026-05-22T03:43:46,config/simulation.yml,examples/FramingEffect/Rule/run_framingeffect.py,logs/FramingEffect__Rule.log,,200,200,,config/simulation.yml
