index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
9,9,FlashCrash2010,Rule,SUCCESS,0,60.004,2026-05-22T03:54:02,2026-05-22T03:55:02,config/simulation.yml,examples/FlashCrash2010/Rule/run_flashcrash2010.py,logs/FlashCrash2010__Rule.log,,200,200,,config/simulation.yml
