index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
8,9,VolatilityClustering,Rule,SUCCESS,0,60.006,2026-05-22T03:50:02,2026-05-22T03:51:02,config/simulation.yml,examples/VolatilityClustering/Rule/run_volatility.py,logs/VolatilityClustering__Rule.log,,200,200,,config/simulation.yml
