index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
4,9,AssetBubble,Rule,SUCCESS,0,80.004,2026-05-22T03:45:00,2026-05-22T03:46:20,config/simulation.yml,examples/AssetBubble/Rule/run_bubble.py,logs/AssetBubble__Rule.log,,200,200,,config/simulation.yml
