index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
3,9,DotComBubble,Rule,SUCCESS,0,40.004,2026-05-22T03:48:22,2026-05-22T03:49:02,config/simulation.yml,examples/DotComBubble/Rule/run_dotcombubble.py,logs/DotComBubble__Rule.log,,200,200,,config/simulation.yml
