index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
9,9,Volmageddon,Rule,SUCCESS,0,60.005,2026-05-22T03:51:02,2026-05-22T03:52:02,config/simulation.yml,examples/Volmageddon/Rule/run_volmageddon.py,logs/Volmageddon__Rule.log,,200,200,,config/simulation.yml
