index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
7,9,EuropeanDebtCrisis,Rule,SUCCESS,0,40.003,2026-05-22T03:52:22,2026-05-22T03:53:02,config/simulation.yml,examples/EuropeanDebtCrisis/Rule/run_europeandebtcrisis.py,logs/EuropeanDebtCrisis__Rule.log,,200,200,,config/simulation.yml
