index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
8,9,FlashCrash,Rule,SUCCESS,0,60.004,2026-05-22T03:53:02,2026-05-22T03:54:02,config/simulation.yml,examples/FlashCrash/Rule/run_flash_crash.py,logs/FlashCrash__Rule.log,,200,200,,config/simulation.yml
