index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,result_path
8,9,LTCMCollapse,RuleLLM,SUCCESS,0,6911.512,2026-05-22T17:24:12,2026-05-22T19:19:24,config/simulation.yml,examples/LTCMCollapse/RuleLLM/run_ltcmcollapse_rulellm.py,logs/LTCMCollapse__RuleLLM.log,,200,200,,
