index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason,config_path
4,9,MentalAccounting,Rule,SUCCESS,0,60.005,2026-05-22T03:46:02,2026-05-22T03:47:02,config/simulation.yml,examples/MentalAccounting/Rule/run_mentalaccounting.py,logs/MentalAccounting__Rule.log,,200,200,,config/simulation.yml
