index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason
1,1,MarketCrash,RuleLLM,SUCCESS,0,5890.482,2026-05-23T16:20:35,2026-05-23T17:58:45,config/simulation.yml,examples/MarketCrash/RuleLLM/run_market_crash_rulellm.py,logs/MarketCrash__RuleLLM.log,,200,200,
