index,total,scenario,mechanism,status,exit_code,duration_seconds,started_at,ended_at,config,runner,log_path,failure_summary,max_round,total_rounds,timeout_reason
1,1,VolatilityClustering,RuleLLM,SUCCESS,0,4020.308,2026-05-23T02:16:44,2026-05-23T03:23:44,config/simulation.yml,examples/VolatilityClustering/RuleLLM/run_volatility_clustering_rulellm.py,logs/VolatilityClustering__RuleLLM.log,,200,200,
